"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.340265092E1,8.497302425E-1,1.049267061E1,2.674142218E0,1.086136339E1
3.341257992E1,1.741468636E0,1.186100795E1,2.546703907E0,1.225568943E1
3.342250992E1,2.587059050E0,1.290280286E1,2.551043710E0,1.340458952E1
3.343243892E1,3.011996092E0,1.348026569E1,2.443501135E0,1.402713019E1
3.344236892E1,3.207400684E0,1.344301659E1,2.194473483E0,1.399349234E1
3.345229792E1,3.151712971E0,1.300169682E1,1.706279069E0,1.348661570E1
3.346222792E1,2.924860300E0,1.214618134E1,9.800648256E-1,1.253176189E1
3.347215692E1,2.225602305E0,1.114531344E1,-1.165355927E-1,1.136595345E1
3.348208692E1,1.872650920E0,1.015728485E1,-1.586653662E0,1.044962807E1
3.349201592E1,1.387542520E0,8.353470275E0,-3.265920203E0,9.075900763E0
3.350194592E1,8.071905792E-2,4.860730438E0,-5.141119924E0,7.075615169E0
3.351187492E1,-5.793257546E-1,5.043828687E-1,-6.157843137E0,6.205566252E0
3.352180392E1,-1.094316934E0,-3.596006051E0,-5.368327521E0,6.553451720E0
3.353173392E1,-2.290722746E0,-7.871933355E0,-2.830855783E0,8.673435877E0
3.354166292E1,-4.505259195E0,-1.240955630E1,4.862107457E-1,1.321101241E1
3.355159292E1,-5.963087001E0,-1.631398544E1,3.390368248E0,1.769743271E1
3.356152192E1,-5.495413245E0,-1.763893761E1,4.665360637E0,1.905511156E1
3.357145192E1,-4.578528900E0,-1.731560179E1,3.276909460E0,1.820799626E1
3.358138092E1,-5.460733994E0,-1.754351573E1,2.642169642E-1,1.837564612E1
3.359131092E1,-7.773797196E0,-1.779020625E1,-2.530290772E0,1.957870610E1
3.360123992E1,-1.002975006E1,-1.823265570E1,-4.224715050E0,2.123378999E1
3.361116992E1,-1.173084075E1,-1.953130242E1,-4.266377047E0,2.317943856E1
3.362109892E1,-1.194797359E1,-1.964145460E1,-2.960381550E0,2.317983328E1
3.363102892E1,-1.069114850E1,-1.766746267E1,-4.507027978E-1,2.065533893E1
3.364095792E1,-8.094313492E0,-1.502214137E1,2.321632297E0,1.722128389E1
3.365088692E1,-5.194671648E0,-1.356735997E1,3.390689844E0,1.491826557E1
3.366081692E1,-1.822394686E0,-1.293157584E1,2.557777364E0,1.330747914E1
3.367074592E1,1.070358553E0,-1.231929518E1,8.639435081E-1,1.239585009E1
3.368067592E1,3.208012887E0,-1.137008274E1,-7.314784920E-1,1.183660378E1
3.369060492E1,4.549851816E0,-1.023163337E1,-2.220007104E0,1.141559917E1
3.370053492E1,4.568466427E0,-9.364259149E0,-3.456706663E0,1.097766168E1
3.371046392E1,4.029539670E0,-8.023095574E0,-3.963228736E0,9.813991775E0
3.372039392E1,3.480714746E0,-6.018609238E0,-3.599455909E0,7.829119691E0
3.373032292E1,3.254298862E0,-4.211434562E0,-2.859280268E0,6.041698917E0
3.374025292E1,2.981457839E0,-2.909404062E0,-2.433275524E0,4.824370697E0
3.375018192E1,2.705952825E0,-2.037164671E0,-2.106968731E0,3.988926901E0
3.376011092E1,3.453989462E0,7.055747420E-2,-1.228055620E0,3.666489079E0
3.377004092E1,5.447652018E0,3.242675766E0,-1.371464431E-1,6.341188200E0
3.377996992E1,7.174297378E0,5.799901153E0,7.997394723E-1,9.260074485E0
3.378989992E1,7.386180593E0,7.127454164E0,1.899395938E0,1.043858092E1
3.379982892E1,5.826871435E0,7.423277668E0,2.589929448E0,9.785970396E0
3.380975892E1,3.322292624E0,7.369472759E0,2.234947764E0,8.386998780E0
3.381968792E1,1.107491296E0,7.731576791E0,8.774225096E-1,7.859623840E0
3.382961792E1,-3.199251419E-1,8.604454991E0,-1.143235325E0,8.685964816E0
3.383954692E1,-1.186944432E0,9.121542982E0,-3.191465852E0,9.736366763E0
3.384947692E1,-1.378095174E0,9.146676069E0,-4.540540709E0,1.030423890E1
3.385940592E1,-1.018640515E0,9.016086693E0,-5.045754760E0,1.038205610E1
3.386933592E1,-6.538502723E-1,8.414209982E0,-4.869688665E0,9.743732216E0
3.387926492E1,-3.980883819E-1,7.688951758E0,-4.052137989E0,8.700475606E0
3.388919392E1,-1.461745441E-1,7.109367557E0,-2.817486709E0,7.648706126E0
3.389912392E1,-7.440932751E-2,6.239212405E0,-1.470844878E0,6.410670233E0
3.390905292E1,7.552848458E-2,5.109501690E0,-4.268862113E-2,5.110238193E0
3.391898292E1,2.908557093E-1,4.207793208E0,1.147508324E0,4.371143567E0
3.392891192E1,4.458800143E-1,3.514510191E0,1.973987260E0,4.055516807E0
3.393884192E1,1.691886002E-1,2.984196967E0,2.241544008E0,3.736117752E0
3.394877092E1,-3.455499798E-1,2.740174239E0,1.990856916E0,3.404624929E0
3.395870092E1,-9.267205310E-1,2.524012325E0,1.443782064E0,3.051877423E0
3.396862992E1,-1.525680066E0,2.175500730E0,7.883461726E-1,2.771640810E0
3.397855992E1,-2.148650608E0,1.989614236E0,1.836603127E-1,2.934108954E0
3.398848892E1,-2.697008339E0,1.888917874E0,-3.521052933E-1,3.311471403E0
3.399841892E1,-2.957465544E0,1.780499824E0,-7.612700558E-1,3.535012612E0
3.400834792E1,-2.844622468E0,1.620205278E0,-8.913858068E-1,3.392861739E0
3.401827692E1,-2.108747454E0,1.058763670E0,-8.036607613E-1,2.492722799E0
3.402820692E1,-1.026866963E0,3.444023176E-1,-7.124401040E-1,1.296394854E0
3.403813592E1,-1.065339303E-1,-2.856810696E-1,-5.364416903E-1,6.170355249E-1
3.404806592E1,6.112170535E-1,-9.801174505E-1,-3.246321505E-1,1.199834379E0
3.405799492E1,8.974482000E-1,-1.440433217E0,4.798049748E-2,1.697811312E0
3.406792492E1,6.372283924E-1,-1.420891384E0,5.318431476E-1,1.645554460E0
3.407785392E1,-3.409336030E-2,-1.315923338E0,8.934801333E-1,1.590950451E0
3.408778392E1,-5.051772130E-1,-1.071686309E0,1.039049052E0,1.575861191E0
3.409771292E1,-6.582725215E-1,-6.862790765E-1,7.729158090E-1,1.225438914E0
3.410764350E1,-7.835268974E-1,-3.992057848E-1,1.955237286E-1,9.008380465E-1
3.411757250E1,-7.005660170E-1,-1.280921759E-1,-5.540108192E-1,9.022906059E-1
3.412750250E1,-5.693661922E-1,-1.253081703E-1,-1.002660660E0,1.159831193E0
3.413743150E1,-3.386099195E-1,-3.333380699E-1,-9.864996864E-1,1.094966930E0
3.414736050E1,6.817210257E-2,-5.710722636E-1,-4.887387894E-1,7.547427178E-1
3.415729050E1,3.201455820E-1,-8.043964872E-1,2.009927756E-1,8.887885002E-1
3.416721950E1,4.838623577E-1,-1.029834425E0,8.285912423E-1,1.407567111E0
3.417714950E1,4.199540448E-1,-9.743697837E-1,1.415861609E0,1.769299853E0
3.418707850E1,2.489767814E-1,-6.029460208E-1,1.641613834E0,1.766473697E0
3.419700850E1,-1.227125913E-1,-3.162449044E-1,1.365089797E0,1.406605621E0
3.420693750E1,-3.599388081E-1,-7.893828839E-2,8.546297707E-1,9.306875114E-1
3.421686750E1,-4.337879723E-1,1.890138772E-1,2.754944891E-1,5.475358109E-1
3.422679650E1,-3.820348513E-1,4.325281897E-1,-3.397882066E-1,6.696919350E-1
3.423672650E1,-2.597660637E-1,5.739949943E-1,-8.146492875E-1,1.029855389E0
3.424665550E1,5.701093733E-2,5.384987408E-1,-1.161699736E0,1.281708788E0
3.425658550E1,2.913369352E-1,3.805438113E-1,-1.063879838E0,1.166846653E0
3.426651450E1,4.159200507E-1,7.226705387E-2,-4.343294245E-1,6.056847899E-1
3.427644350E1,5.933608264E-1,-1.176370619E-1,3.840368649E-1,7.165192685E-1
3.428637350E1,6.502910721E-1,-1.679959144E-1,1.085220859E0,1.276246614E0
3.429630250E1,5.581459701E-1,-2.581235808E-1,1.488698766E0,1.610707523E0
3.430623250E1,4.192348373E-1,-1.828523737E-1,1.485954668E0,1.554752107E0
3.431616150E1,1.834967369E-1,9.309483603E-2,1.048367613E0,1.068369016E0
3.432609150E1,1.682536304E-2,2.611769968E-1,3.215379502E-1,4.145879520E-1
3.433602050E1,-1.270886475E-1,3.243185936E-1,-2.124321221E-1,4.079969129E-1
3.434595050E1,-2.022136742E-1,4.392574579E-1,-5.236473978E-1,7.127721105E-1
3.435587950E1,-1.934907979E-1,4.404853731E-1,-6.451841140E-1,8.048158757E-1
3.436580950E1,-1.102287859E-1,2.584789453E-1,-4.687644084E-1,5.465362028E-1
3.437573850E1,3.820044458E-2,1.038155597E-1,-8.831751466E-2,1.415518555E-1
3.438566850E1,1.873196465E-1,1.489125028E-2,2.930994321E-1,3.481632899E-1
3.439559750E1,3.684272110E-1,-1.204293998E-1,4.530391990E-1,5.962267739E-1
3.440552650E1,5.083750552E-1,-1.993027841E-1,3.356756406E-1,6.409718653E-1
3.441545650E1,5.252115279E-1,-1.342621578E-1,9.406415820E-3,5.421825862E-1
3.442538550E1,4.766129798E-1,-1.659480733E-1,-2.741507989E-1,5.743320956E-1
3.443531550E1,3.681354350E-1,-2.475026983E-1,-3.993537924E-1,5.968791634E-1
3.444524450E1,9.057629406E-2,-2.496427792E-1,-3.009416447E-1,4.013620009E-1
3.445517450E1,-3.549078637E-1,-1.809151912E-1,-9.588907421E-2,4.097372484E-1
3.446510350E1,-6.810708153E-1,-2.227482185E-2,4.852838159E-2,6.831607622E-1
3.447503350E1,-8.331270736E-1,1.780067861E-1,5.964159966E-4,8.519316243E-1
3.448496250E1,-7.994582212E-1,2.463379329E-1,-1.831489737E-1,8.563640413E-1
3.449489250E1,-5.341063124E-1,2.427322474E-1,-4.471846743E-1,7.376737963E-1
3.450482150E1,-2.114891124E-1,1.517049868E-1,-6.770754860E-1,7.253780127E-1
3.451475150E1,1.610013288E-1,5.323056623E-2,-6.959269092E-1,7.162884782E-1
3.452468050E1,4.448438877E-1,-2.416230306E-2,-4.918427107E-1,6.636106942E-1
3.453460950E1,6.573644489E-1,-1.189338282E-1,-1.939265616E-1,6.956154005E-1
3.454453950E1,7.990857536E-1,-1.831792331E-1,7.591725133E-2,8.233201698E-1
3.455446850E1,7.770546144E-1,-1.813617723E-1,2.697924305E-1,8.423146216E-1
3.456439850E1,7.102718103E-1,-1.200176096E-1,3.092855483E-1,7.839310056E-1
3.457432750E1,6.440316278E-1,-8.865022123E-2,2.056506675E-1,6.818561405E-1
3.458425750E1,5.597048378E-1,-9.116364688E-2,1.904285379E-1,5.982000870E-1
3.459418650E1,3.514416343E-1,-5.103742182E-2,3.386841792E-1,4.907372148E-1
3.460411650E1,2.162265265E-1,1.810663417E-2,7.268135103E-1,7.585114631E-1
3.461404550E1,2.684199429E-1,1.280046138E-1,1.212100761E0,1.248047556E0
3.462397550E1,5.778124952E-1,4.132648301E-1,1.670422043E0,1.815203818E0
3.463390450E1,1.052301766E0,8.223649809E-1,2.071380238E0,2.464597180E0
3.464383450E1,1.535214536E0,1.082969974E0,2.557704273E0,3.173571929E0
3.465376350E1,2.226371799E0,1.333206099E0,3.547258984E0,4.395135514E0
3.466369250E1,3.004192398E0,1.607292579E0,4.888799120E0,5.958935998E0
3.467362250E1,3.461802512E0,1.410518569E0,6.425146846E0,7.433448141E0
3.468355150E1,3.707918251E0,1.268212105E0,8.254274016E0,9.137289490E0
3.469348150E1,4.054766312E0,1.231857480E0,1.056475158E1,1.138299515E1
3.470341050E1,3.959057917E0,1.170668561E0,1.316863015E1,1.380063130E1
3.471334050E1,3.214328465E0,1.573805136E0,1.600160730E1,1.639695722E1
3.472326950E1,1.840991755E0,1.712187388E0,1.829018762E1,1.846217213E1
3.473319950E1,9.581136471E-1,1.314122834E0,2.051846912E1,2.058281992E1
3.474312850E1,3.880773640E-1,-2.330035038E-2,2.136353680E1,2.136707400E1
3.475305850E1,1.896544397E-2,-2.037541524E0,1.996867649E1,2.007236846E1
3.476298750E1,4.598016500E-1,-4.057112215E0,1.778173831E1,1.824450039E1
3.477291750E1,7.498755866E-1,-5.705267476E0,1.513408749E1,1.619113938E1
3.478284650E1,2.836028230E-1,-6.595432384E0,1.063396858E1,1.251644705E1
3.479277550E1,-1.330966616E0,-7.576302810E0,4.915041423E0,9.128497609E0
3.480270550E1,-3.575992202E0,-8.120864528E0,-8.245060851E-1,8.911563903E0
3.481263450E1,-6.047723694E0,-7.551994765E0,-5.974035913E0,1.137087032E1
3.482256450E1,-8.125753385E0,-7.131254269E0,-1.054058036E1,1.509922150E1
3.483249350E1,-8.556666282E0,-6.164818865E0,-1.509673781E1,1.841556467E1
3.484242350E1,-8.206947822E0,-3.428047705E0,-1.913212470E1,2.109842883E1
3.485235250E1,-9.427293888E0,-3.608505352E-1,-2.214630122E1,2.407203234E1
3.486228250E1,-1.148790180E1,3.554924391E-1,-2.336941009E1,2.604280305E1
3.487221150E1,-1.233981890E1,-2.099211815E-1,-2.215546263E1,2.536098819E1
3.488214150E1,-1.096786915E1,-9.009432270E-1,-1.897411071E1,2.193451002E1
3.489207050E1,-9.279911894E0,-2.185799723E0,-1.516383812E1,1.791190866E1
3.490200050E1,-7.867131037E0,-3.383973733E0,-1.155613998E1,1.438358092E1
3.491192950E1,-6.636297405E0,-3.674718052E0,-9.053836902E0,1.181168738E1
3.492185850E1,-6.659595636E0,-3.658029807E0,-7.698795546E0,1.081678552E1
3.493178850E1,-6.730237017E0,-3.237713527E0,-8.041611367E0,1.097480718E1
3.494171750E1,-5.615294030E0,-2.660115917E0,-9.612146595E0,1.144557145E1
3.495164750E1,-2.992289221E0,-2.219329412E0,-1.110339358E1,1.171172774E1
3.496157650E1,-3.398050904E-2,-2.177199785E0,-1.180848008E1,1.200756242E1
3.497150650E1,2.205865029E0,-2.333787635E0,-1.156809052E1,1.200554553E1
3.498143550E1,3.635307527E0,-2.475856703E0,-1.059368126E1,1.147045814E1
3.499136550E1,4.205440289E0,-2.679007686E0,-8.915563116E0,1.021518849E1
3.500129450E1,3.725018433E0,-2.798616575E0,-6.381638884E0,7.901476565E0
3.501122450E1,3.155567456E0,-2.491416728E0,-3.612505140E0,5.405086185E0
3.502115350E1,2.136269714E0,-1.891259683E0,-1.904819961E0,3.430575836E0
3.503108350E1,8.319535375E-2,-1.566468196E0,-1.412414237E0,2.110842972E0
3.504101250E1,-1.964433494E0,-1.341474062E0,-1.056864349E0,2.602981726E0
3.505094150E1,-2.827725769E0,-6.418023037E-1,-3.116776443E-1,2.916348089E0
3.506087150E1,-2.374302846E0,3.915047094E-1,2.562510100E-1,2.419969943E0
3.507080050E1,-1.114286930E0,1.006559729E0,4.056327519E-1,1.555421416E0
3.508073050E1,8.573374701E-1,1.252252568E0,4.611886096E-1,1.586145947E0
3.509065950E1,2.729704215E0,8.439743165E-1,6.869504830E-1,2.938618504E0
3.510058950E1,3.757699106E0,-2.234184556E-2,1.310821204E0,3.979830895E0
3.511051775E1,3.857885883E0,-7.837663409E-1,2.299243016E0,4.558957295E0
3.512044775E1,3.215956330E0,-1.329933413E0,3.479024901E0,4.920844669E0
3.513037675E1,1.866659862E0,-1.487776660E0,4.436986228E0,5.038327621E0
3.514030675E1,1.286796749E-2,-1.296523884E0,5.006120578E0,5.171303802E0
3.515023575E1,-1.341394540E0,-6.358426023E-1,5.312718161E0,5.516213320E0
3.516016575E1,-2.153237164E0,5.909963585E-2,4.808217764E0,5.268669767E0
3.517009475E1,-2.268260082E0,5.859270418E-1,4.058133724E0,4.685804479E0
3.518002375E1,-1.529249207E0,1.239522449E0,3.236562210E0,3.788186106E0
3.518995375E1,-4.570978975E-1,1.326081852E0,2.538755494E0,2.900467380E0
3.519988275E1,7.103320366E-1,7.784185506E-1,2.516682547E0,2.728405777E0
3.520981275E1,1.574959815E0,2.162214102E-1,2.983181013E0,3.380328250E0
3.521974175E1,2.127357388E0,-2.525617824E-1,3.821996843E0,4.381449164E0
3.522967175E1,2.468148903E0,-6.294332499E-1,4.675410832E0,5.324228739E0
3.523960075E1,1.970544419E0,-9.792585676E-1,5.006148645E0,5.468410821E0
3.524953075E1,1.141702185E0,-8.977591257E-1,4.899698330E0,5.110430417E0
3.525945975E1,4.259877867E-1,-6.083636854E-1,4.503340724E0,4.564170203E0
3.526938975E1,-8.693815649E-2,-5.115274353E-1,3.962744586E0,3.996568931E0
3.527931875E1,-3.998554105E-1,-3.834400834E-1,3.423647676E0,3.468180222E0
3.528924875E1,-5.290157264E-1,-2.483186042E-1,3.094858447E0,3.149550535E0
3.529917775E1,-6.299228811E-1,-1.843609554E-1,2.898884044E0,2.972258485E0
3.530910675E1,-5.468772161E-1,-1.697939332E-1,2.506462784E0,2.571042659E0
3.531903675E1,-3.665479159E-1,-9.433594409E-2,1.983367217E0,2.019158776E0
3.532896575E1,-1.462511426E-1,1.690108448E-2,1.533134097E0,1.540186743E0
3.533889575E1,4.135560215E-2,6.657230437E-2,1.247813362E0,1.250272108E0
3.534882475E1,1.717140126E-1,3.259603456E-3,1.203834991E0,1.216024265E0
3.535875475E1,2.627615923E-1,-9.163394574E-2,1.332509550E0,1.361257556E0
3.536868375E1,3.774950731E-1,-9.228751827E-2,1.445400573E0,1.496730548E0
3.537861375E1,1.984053826E-1,-9.767313279E-2,1.337376041E0,1.355536577E0
3.538854275E1,2.078883970E-1,-9.236627296E-3,1.144986859E0,1.163743016E0
3.539847275E1,2.472308028E-1,1.354028765E-2,9.667128548E-1,9.979179089E-1
3.540840175E1,2.049069017E-1,-3.795095120E-2,7.355901079E-1,7.645390244E-1
3.541833175E1,4.532820046E-2,3.995833687E-2,4.481829402E-1,4.522380593E-1
3.542826075E1,-7.457948148E-2,2.134771657E-1,7.928064287E-2,2.396247476E-1
3.543818975E1,-3.311465335E-1,2.367106751E-1,-2.863163696E-1,4.976615656E-1
3.544811975E1,-7.156378001E-1,2.492878532E-1,-3.569941503E-1,8.376913024E-1
3.545804875E1,-9.485353231E-1,4.565035281E-1,-1.767537278E-1,1.067406488E0
3.546797875E1,-9.794811273E-1,6.173187692E-1,1.108585310E-1,1.163080116E0
3.547790775E1,-7.820440435E-1,6.045966898E-1,2.487142414E-1,1.019308009E0
3.548783775E1,-4.858240986E-1,3.436084849E-1,2.637997654E-1,6.509087201E-1
3.549776675E1,-7.338840365E-3,4.690957993E-2,2.695893860E-1,2.737385693E-1
3.550769675E1,3.626805675E-1,9.056825414E-3,2.187177327E-1,4.236232604E-1
3.551762575E1,5.922673970E-1,5.759178512E-2,1.876299874E-1,6.239410994E-1
3.552755575E1,7.089257812E-1,5.708527006E-2,2.798416016E-1,7.642943238E-1
3.553748475E1,6.567493218E-1,-1.318163406E-1,2.738172153E-1,7.236512190E-1
3.554741475E1,5.219955593E-1,-2.584516096E-1,2.805441445E-1,6.465149770E-1
3.555734375E1,4.066358417E-1,-3.485817611E-2,3.684546930E-1,5.498423965E-1
3.556727275E1,3.265903831E-1,9.709433153E-2,3.962962103E-1,5.226272800E-1
3.557720275E1,4.023492479E-1,1.159034356E-1,2.905129163E-1,5.096236633E-1
3.558713175E1,3.168419051E-1,1.266102722E-1,7.701747805E-2,3.497865718E-1
3.559706175E1,1.987047601E-1,2.298018609E-1,-4.793950850E-1,5.675492265E-1
3.560699075E1,1.579040587E-1,2.629485570E-1,-1.011508666E0,1.056988844E0
3.561692075E1,1.293497658E-1,2.805377857E-1,-1.191565779E0,1.230959713E0
3.562684975E1,7.661957502E-2,2.793566481E-1,-8.996219024E-1,9.451085987E-1
3.563677975E1,1.755714208E-1,2.329897629E-1,-4.453409010E-1,5.323890227E-1
3.564670875E1,2.960071063E-1,1.566367478E-1,-1.853406563E-2,3.354083919E-1
3.565663875E1,5.409884852E-1,1.131091974E-1,2.092300406E-1,5.909648395E-1
3.566656775E1,6.823098403E-1,-3.306563906E-2,3.842787203E-1,7.837794266E-1
3.567649775E1,8.418119431E-1,-9.158873945E-2,5.093024236E-1,9.881420967E-1
3.568642675E1,8.304665905E-1,-8.540180057E-2,5.414188403E-1,9.950389872E-1
3.569635675E1,7.937489998E-1,-6.098909050E-2,5.595475477E-1,9.730624862E-1
3.570628575E1,6.807059491E-1,-2.830885604E-2,5.342179942E-1,8.657660456E-1
3.571621475E1,4.779198325E-1,-1.628931955E-2,3.638991272E-1,6.009120427E-1
3.572614475E1,2.709780997E-1,-1.923540992E-1,1.893813747E-1,3.824846861E-1
3.573607375E1,1.671987927E-1,-3.984628960E-2,-3.821974039E-2,1.760792765E-1
3.574600375E1,1.330335116E-1,1.349467937E-1,-2.959148665E-1,3.513889021E-1
3.575593275E1,1.540215075E-2,1.109902395E-1,-3.703491908E-1,3.869296870E-1
3.576586275E1,-3.618987948E-1,8.045944154E-2,-2.858282733E-1,4.681263304E-1
3.577579175E1,-8.115835923E-1,-1.327391043E-3,-2.465317681E-2,8.119590312E-1
3.578572175E1,-1.038719269E0,7.614419639E-2,4.058201551E-1,1.117777105E0
3.579565075E1,-1.018213668E0,8.133265011E-2,7.133519773E-1,1.245891295E0
3.580558075E1,-1.027362222E0,-1.131018153E-1,9.017739701E-1,1.371663752E0
3.581550975E1,-8.175062370E-1,-2.305400719E-1,1.020982325E0,1.328107707E0
3.582543975E1,-5.562298375E-1,-2.522480062E-1,1.050851657E0,1.215446376E0
3.583536875E1,-3.738177592E-1,-2.888324265E-1,1.078287962E0,1.177229297E0
3.584529775E1,-8.804737329E-2,-2.482518728E-1,8.724419975E-1,9.113376824E-1
3.585522775E1,1.432947904E-1,-1.521227704E-1,5.286017436E-1,5.684140547E-1
3.586515675E1,3.445401657E-1,-6.423049450E-2,8.195866764E-2,3.599315287E-1
3.587508675E1,4.090764695E-1,-4.873266868E-2,-3.791349247E-1,5.598765239E-1
3.588501575E1,3.786358649E-1,-7.356981352E-2,-7.265054351E-1,8.225495626E-1
3.589494575E1,2.640912491E-1,-1.002125785E-1,-7.953426585E-1,8.440122589E-1
3.590487475E1,1.460798192E-1,-2.067918248E-1,-6.130820230E-1,6.633036554E-1
3.591480475E1,-1.655095321E-1,-2.704611327E-1,-8.798393101E-2,3.290650417E-1
3.592473375E1,-6.571013242E-1,-2.696018113E-1,6.244101262E-1,9.457035966E-1
3.593466375E1,-1.085826192E0,-2.413739392E-1,1.069021295E0,1.542752873E0
3.594459275E1,-1.306558583E0,-1.873564839E-1,1.391962430E0,1.918269322E0
3.595452275E1,-1.340639080E0,-1.581170435E-1,1.526905058E0,2.038075857E0
3.596445175E1,-1.326246158E0,-2.353165162E-1,1.459552735E0,1.986100935E0
3.597438075E1,-9.374297065E-1,-2.571267767E-1,1.315191997E0,1.635426129E0
3.598431075E1,-4.888131952E-1,-1.656286691E-1,9.395580930E-1,1.071979760E0
3.599423975E1,6.635303378E-2,-1.151793310E-1,4.572019780E-1,4.761330193E-1
3.600416975E1,3.715917242E-1,-1.648308165E-2,-5.713548303E-2,3.763197641E-1
3.601409875E1,2.327355552E-1,2.104928930E-1,-8.264004368E-1,8.839744219E-1
3.602402875E1,2.245827824E-1,4.708856320E-1,-1.004406053E0,1.131813688E0
3.603395775E1,-1.883604509E-1,3.719950359E-1,-7.300447547E-1,8.407290349E-1
3.604388775E1,-5.904103214E-1,1.310573720E-1,-4.539143810E-1,7.561736888E-1
3.605381675E1,-5.536307502E-1,-8.465635367E-2,-3.151318869E-1,6.426366095E-1
3.606374675E1,-3.063818210E-1,-1.433881997E-1,-1.944468176E-1,3.901788833E-1
3.607367575E1,2.593824863E-3,-5.174720071E-2,-7.463649184E-2,9.085761731E-2
3.608360575E1,3.099129546E-1,1.673595911E-1,2.708857137E-1,4.443358437E-1
3.609353475E1,5.120640635E-1,3.699906103E-1,6.124759591E-1,8.799030954E-1
3.610346475E1,5.683242184E-1,2.063089179E-1,4.730894476E-1,7.677039874E-1
3.611339329E1,5.656403464E-1,-5.858025692E-2,6.361419797E-2,5.722127351E-1
3.612332229E1,3.915921253E-1,-4.621890682E-1,-4.657693183E-1,7.641362348E-1
3.613325229E1,2.737765771E-1,-7.427039766E-1,-9.600011283E-1,1.244252779E0
3.614318129E1,3.014508641E-1,-8.271792859E-1,-1.107562047E0,1.414846947E0
3.615311129E1,1.496314180E-1,-5.286730796E-1,-7.658647978E-1,9.425675970E-1
3.616304029E1,-1.848421812E-2,1.429783098E-2,-2.800640881E-1,2.810373422E-1
3.617297029E1,-2.520290279E-1,3.878947116E-1,2.726556659E-3,4.625887723E-1
3.618289929E1,-4.360847586E-1,4.618057832E-1,-5.477847040E-2,6.375226890E-1
3.619282929E1,-4.954018378E-1,2.500996660E-1,-4.025720268E-1,6.855924888E-1
3.620275829E1,-5.103081447E-1,-1.122103342E-1,-9.457257360E-1,1.080464127E0
3.621268829E1,-5.941841143E-1,-3.367469236E-1,-1.346727201E0,1.510009075E0
3.622261729E1,-6.604453468E-1,-3.125189124E-1,-1.383571676E0,1.564649069E0
3.623254729E1,-7.428676987E-1,-2.043639147E-1,-1.105936521E0,1.347854820E0
3.624247629E1,-9.986816293E-1,-2.951816256E-1,2.504543728E-1,1.071085702E0
3.625240529E1,-4.724924469E-1,-2.358508786E-1,1.623001708E0,1.706754023E0
3.626233529E1,6.777022344E-1,2.316934352E-1,9.463502187E-1,1.186819659E0
3.627226429E1,6.946527278E-1,3.221733233E-1,8.150311106E-1,1.118308443E0
3.628219429E1,3.386251223E-1,5.928163044E-1,-7.560157478E-2,6.868869939E-1
3.629212329E1,-3.379684800E-1,5.992483147E-1,-7.658139271E-1,1.029462096E0
3.630205329E1,-7.900091207E-1,3.621197464E-1,-1.321060848E0,1.581280141E0
3.631198229E1,-8.003370577E-1,8.993719339E-2,-1.683243817E0,1.865995137E0
3.632191229E1,-5.634716141E-1,-5.948204376E-2,-1.774024764E0,1.862310993E0
3.633184129E1,8.158970833E-2,-7.671049923E-2,-1.531843616E0,1.535931719E0
